"league_id","season","resultado","formLocal","formVisita"
10223,"2010/2011","E","4-3-2-1","4-3-1-2"
10223,"2010/2011","V","4-4-2","4-5-1"
10223,"2010/2011","V","3-5-2","4-5-1"
10223,"2010/2011","V","3-5-2","4-2-3-1"
10223,"2010/2011","E","4-3-3","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-5-1"
10223,"2010/2011","V","5-3-2","3-6-1"
10223,"2010/2011","V","4-3-2-1","4-3-1-2"
10223,"2010/2011","L","4-5-1","4-4-2"
10223,"2010/2011","V","3-5-2","3-5-2"
10223,"2010/2011","L","4-3-1-2","4-3-1-2"
10223,"2010/2011","E","4-3-1-2","4-3-2-1"
10223,"2010/2011","E","4-4-2","4-1-4-1"
10223,"2010/2011","E","4-4-2","4-5-1"
10223,"2010/2011","L","4-4-2","3-5-2"
10223,"2010/2011","L","4-3-2-1","4-3-1-2"
10223,"2010/2011","V","4-2-3-1","4-2-3-1"
10223,"2010/2011","L","4-3-1-2","4-3-1-2"
10223,"2010/2011","V","4-2-3-1","4-3-1-2"
10223,"2010/2011","V","3-6-1","4-5-1"
10223,"2010/2011","L","4-5-1","4-3-3"
10223,"2010/2011","L","4-3-1-2","3-5-2"
10223,"2010/2011","L","4-4-2","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-2-3-1"
10223,"2010/2011","V","4-5-1","4-3-3"
10223,"2010/2011","L","4-3-3","3-6-1"
10223,"2010/2011","V","4-4-2","4-3-3"
10223,"2010/2011","V","4-3-3","4-4-2"
10223,"2010/2011","V","3-5-2","4-5-1"
10223,"2010/2011","L","4-2-3-1","4-3-1-2"
10223,"2010/2011","E","4-4-2","4-2-3-1"
10223,"2010/2011","L","4-5-1","4-5-1"
10223,"2010/2011","L","3-6-1","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-2-3-1"
10223,"2010/2011","L","4-4-2","4-3-2-1"
10223,"2010/2011","L","4-3-3","3-6-1"
10223,"2010/2011","V","4-3-3","4-2-3-1"
10223,"2010/2011","V","4-4-2","4-4-2"
10223,"2010/2011","V","4-3-2-1","4-4-2"
10223,"2010/2011","L","4-4-2","4-5-1"
10223,"2010/2011","L","4-3-1-2","4-3-3"
10223,"2010/2011","E","4-2-3-1","4-3-1-2"
10223,"2010/2011","L","3-5-2","4-2-3-1"
10223,"2010/2011","L","4-4-2","3-6-1"
10223,"2010/2011","E","4-3-1-2","4-4-2"
10223,"2010/2011","L","4-4-2","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-3-1-2"
10223,"2010/2011","E","4-4-2","5-3-2"
10223,"2010/2011","V","4-4-2","4-3-3"
10223,"2010/2011","E","4-3-3","4-3-1-2"
10223,"2010/2011","V","4-4-2","3-5-2"
10223,"2010/2011","L","4-2-3-1","4-3-2-1"
10223,"2010/2011","E","3-4-3","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-3-2-1"
10223,"2010/2011","L","4-3-3","4-4-2"
10223,"2010/2011","L","4-5-1","3-5-2"
10223,"2010/2011","V","4-4-2","4-1-3-2"
10223,"2010/2011","L","4-4-2","4-4-2"
10223,"2010/2011","V","4-4-2","3-5-2"
10223,"2010/2011","L","4-3-2-1","4-4-2"
10223,"2010/2011","E","4-4-2","4-4-2"
10223,"2010/2011","V","4-5-1","4-3-3"
10223,"2010/2011","V","4-3-3","4-4-2"
10223,"2010/2011","E","4-4-2","3-6-1"
10223,"2010/2011","L","4-4-2","4-5-1"
10223,"2010/2011","E","3-5-2","4-3-1-2"
10223,"2010/2011","V","4-5-1","4-4-2"
10223,"2010/2011","L","4-4-2","4-3-3"
10223,"2010/2011","V","3-6-1","4-3-1-2"
10223,"2010/2011","E","4-1-4-1","4-3-3"
10223,"2010/2011","E","4-4-2","4-3-3"
10223,"2010/2011","V","4-4-2","4-3-2-1"
10223,"2010/2011","L","4-2-3-1","4-4-2"
10223,"2010/2011","E","3-4-3","4-5-1"
10223,"2010/2011","L","4-3-3","4-3-3"
10223,"2010/2011","E","4-3-3","4-3-1-2"
10223,"2010/2011","L","4-3-3","4-3-1-2"
10223,"2010/2011","E","4-3-1-2","3-5-2"
10223,"2010/2011","L","4-3-1-2","4-2-3-1"
10223,"2010/2011","E","4-3-2-1","4-3-3"
10223,"2010/2011","L","4-3-3","4-3-3"
10223,"2010/2011","L","4-4-2","4-3-1-2"
10223,"2010/2011","L","4-2-3-1","4-3-3"
10223,"2010/2011","V","4-3-1-2","4-3-1-2"
10223,"2010/2011","V","4-3-3","3-6-1"
10223,"2010/2011","E","4-1-4-1","4-3-3"
10223,"2010/2011","L","4-3-3","4-1-4-1"
10223,"2010/2011","L","3-6-1","3-5-2"
10223,"2010/2011","V","4-2-3-1","4-3-3"
10223,"2010/2011","L","3-5-2","4-3-3"
10223,"2010/2011","E","4-2-3-1","4-4-2"
10223,"2010/2011","L","4-4-2","4-4-2"
10223,"2010/2011","V","4-2-3-1","4-3-3"
10223,"2010/2011","E","4-3-1-2","4-3-1-2"
10223,"2010/2011","E","4-3-3","4-4-2"
10223,"2010/2011","L","4-3-1-2","4-3-1-2"
10223,"2010/2011","L","4-3-2-1","4-3-3"
10223,"2010/2011","L","4-4-2","3-4-3"
10223,"2010/2011","L","4-4-2","4-4-2"
10223,"2010/2011","L","4-4-2","4-3-3"
10223,"2010/2011","E","4-3-3","4-5-1"
10223,"2010/2011","E","4-5-1","3-6-1"
10223,"2010/2011","V","4-3-1-2","4-2-3-1"
10223,"2010/2011","V","4-4-2","4-3-1-2"
10223,"2010/2011","V","3-6-1","4-3-3"
10223,"2010/2011","E","4-3-3","4-4-2"
10223,"2010/2011","L","4-4-2","4-3-2-1"
10223,"2010/2011","L","4-3-1-2","4-3-3"
10223,"2010/2011","L","4-3-1-2","4-3-2-1"
10223,"2010/2011","E","4-2-3-1","4-4-2"
10223,"2010/2011","L","4-3-3","4-3-3"
10223,"2010/2011","L","4-2-3-1","4-4-2"
10223,"2010/2011","E","4-1-4-1","4-4-2"
10223,"2010/2011","L","4-4-2","4-3-2-1"
10223,"2010/2011","E","4-3-3","4-3-1-2"
10223,"2010/2011","V","4-3-2-1","4-3-1-2"
10223,"2010/2011","V","4-3-3","4-1-4-1"
10223,"2010/2011","V","3-4-3","4-2-3-1"
10223,"2010/2011","V","4-3-3","4-4-2"
10223,"2010/2011","E","4-1-4-1","4-4-2"
10223,"2010/2011","L","3-5-2","4-5-1"
10223,"2010/2011","V","4-5-1","3-5-2"
10223,"2011/2012","V","4-3-2-1","4-3-3"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","E","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","3-6-1","5-3-2"
10223,"2011/2012","E","4-4-2","3-5-2"
10223,"2011/2012","E","4-4-2","4-3-1-2"
10223,"2011/2012","E","3-6-1","3-5-2"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","5-3-2","3-6-1"
10223,"2011/2012","L","4-3-3","4-3-3"
10223,"2011/2012","V","4-3-1-2","4-3-3"
10223,"2011/2012","E","4-5-1","4-4-2"
10223,"2011/2012","L","4-4-2","4-3-3"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-4-2","4-3-1-2"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-3"
10223,"2011/2012","V","3-5-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","L","4-3-1-2","5-3-2"
10223,"2011/2012","E","3-6-1","4-4-2"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-3-2-1","4-3-1-2"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","V","4-3-1-2","4-4-2"
10223,"2011/2012","E","4-3-1-2","4-3-1-2"
10223,"2011/2012","V","3-6-1","4-4-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-2-3-1","4-3-2-1"
10223,"2011/2012","E","3-6-1","4-2-3-1"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-2-3-1"
10223,"2011/2012","E","4-4-2","4-5-1"
10223,"2011/2012","E","4-5-1","3-6-1"
10223,"2011/2012","E","4-4-2","4-5-1"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","V","4-3-1-2","4-3-3"
10223,"2011/2012","V","4-5-1","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","V","4-4-2","4-1-4-1"
10223,"2011/2012","L","3-6-1","4-3-1-2"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","V","3-5-2","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-5-1"
10223,"2011/2012","L","4-3-2-1","4-3-3"
10223,"2011/2012","V","3-5-2","4-3-1-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","L","3-6-1","5-4-1"
10223,"2011/2012","E","4-5-1","4-3-2-1"
10223,"2011/2012","V","4-4-2","3-6-1"
10223,"2011/2012","E","4-5-1","3-5-2"
10223,"2011/2012","E","4-3-3","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-5-1"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","V","5-3-2","4-3-1-2"
10223,"2011/2012","E","4-3-1-2","4-2-3-1"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-5-1"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","L","4-3-1-2","4-4-2"
10223,"2011/2012","V","3-6-1","4-3-3"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","V","4-5-1","4-3-1-2"
10223,"2011/2012","L","3-5-2","3-5-2"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","L","4-3-1-2","4-4-2"
10223,"2011/2012","V","3-5-2","4-3-3"
10223,"2011/2012","V","4-4-2","3-5-2"
10223,"2011/2012","V","4-3-1-2","3-6-1"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","3-5-2","4-3-3"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","E","4-3-3","4-3-1-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","V","4-3-1-2","4-4-2"
10223,"2011/2012","E","3-6-1","3-5-2"
10223,"2011/2012","L","3-4-3","4-4-2"
10223,"2011/2012","V","4-5-1","4-3-3"
10223,"2011/2012","E","3-6-1","3-4-3"
10223,"2011/2012","E","4-4-2","3-5-2"
10223,"2011/2012","L","4-4-2","4-3-1-2"
10223,"2011/2012","E","3-5-2","4-4-2"
10223,"2011/2012","V","5-3-2","4-3-1-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","L","3-6-1","4-3-3"
10223,"2011/2012","E","4-3-3","4-4-2"
10223,"2011/2012","L","4-3-3","4-3-2-1"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","V","4-3-3","3-6-1"
10223,"2011/2012","E","4-3-1-2","4-2-3-1"
10223,"2011/2012","L","4-4-2","3-6-1"
10223,"2011/2012","V","4-3-3","4-3-3"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-3","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","3-5-2","4-3-1-2"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","E","4-3-3","3-4-3"
10223,"2011/2012","L","3-5-2","3-5-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","V","4-4-2","3-5-2"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","V","5-3-2","4-3-1-2"
10223,"2011/2012","L","3-6-1","3-4-3"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","L","4-2-3-1","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","E","5-3-2","4-4-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-1-2","3-6-1"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-3","4-4-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","L","4-2-3-1","3-5-2"
10223,"2011/2012","L","3-6-1","4-3-1-2"
10223,"2011/2012","L","4-3-3","4-5-1"
10223,"2011/2012","E","3-5-2","5-3-2"
10223,"2011/2012","V","3-6-1","4-3-1-2"
10223,"2011/2012","V","4-3-2-1","5-3-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-4-2","4-3-1-2"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","V","4-2-3-1","3-6-1"
10223,"2011/2012","E","3-6-1","4-4-2"
10223,"2011/2012","L","3-5-2","4-3-3"
10223,"2011/2012","V","3-5-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","3-5-2"
10223,"2011/2012","V","4-4-2","4-3-1-2"
10223,"2011/2012","V","3-5-2","3-6-1"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","L","4-2-3-1","4-4-2"
10223,"2011/2012","L","3-6-1","4-3-1-2"
10223,"2011/2012","E","4-3-1-2","3-5-2"
10223,"2011/2012","V","4-4-2","3-5-2"
10223,"2011/2012","L","4-3-3","4-5-1"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-1-2","3-5-2"
10223,"2011/2012","L","4-4-2","4-3-1-2"
10223,"2011/2012","V","3-6-1","3-6-1"
10223,"2011/2012","E","4-4-2","4-3-2-1"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","L","3-6-1","4-3-1-2"
10223,"2011/2012","V","4-3-2-1","4-3-1-2"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","4-4-2","4-3-3"
10223,"2011/2012","E","3-6-1","4-4-2"
10223,"2011/2012","V","4-3-3","4-3-3"
10223,"2011/2012","L","4-3-3","4-5-1"
10223,"2011/2012","V","3-5-2","4-3-1-2"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","V","4-4-2","3-5-2"
10223,"2011/2012","E","4-4-2","3-5-2"
10223,"2011/2012","L","4-4-2","3-6-1"
10223,"2011/2012","L","4-3-2-1","4-3-1-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","3-5-2","4-1-2-3"
10223,"2011/2012","V","4-2-3-1","4-3-1-2"
10223,"2011/2012","L","3-6-1","4-3-2-1"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","V","4-4-2","4-2-2-2"
10223,"2011/2012","L","3-6-1","4-3-3"
10223,"2011/2012","L","3-5-2","4-3-1-2"
10223,"2011/2012","E","4-3-3","4-3-1-2"
10223,"2011/2012","L","4-3-1-2","5-3-2"
10223,"2011/2012","V","3-6-1","3-5-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","L","4-4-2","5-3-2"
10223,"2011/2012","V","4-3-1-2","3-5-2"
10223,"2011/2012","E","3-5-2","4-4-2"
10223,"2011/2012","E","4-4-2","4-3-3"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","L","4-2-3-1","4-3-2-1"
10223,"2011/2012","L","3-5-2","3-5-2"
10223,"2011/2012","L","3-5-2","4-5-1"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","V","3-6-1","4-5-1"
10223,"2011/2012","L","3-5-2","4-3-3"
10223,"2011/2012","E","4-3-3","3-5-2"
10223,"2011/2012","L","4-3-3","4-2-3-1"
10223,"2011/2012","V","4-3-3","3-5-2"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","3-5-2","3-5-2"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","L","4-4-2","3-6-1"
10223,"2011/2012","E","3-5-2","3-6-1"
10223,"2011/2012","L","4-3-1-2","4-3-3"
10223,"2011/2012","L","4-5-1","4-3-1-2"
10223,"2011/2012","V","4-3-1-2","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","V","3-6-1","4-3-2-1"
10223,"2011/2012","L","4-3-1-2","4-4-2"
10223,"2011/2012","V","3-5-2","3-6-1"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","L","4-3-3","4-5-1"
10223,"2011/2012","E","4-3-1-2","3-6-1"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","E","3-5-2","4-2-3-1"
10223,"2011/2012","E","4-5-1","3-5-2"
10223,"2011/2012","L","3-6-1","5-3-2"
10223,"2011/2012","E","4-4-2","3-5-2"
10223,"2011/2012","L","3-5-2","4-3-1-2"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-2-1","3-6-1"
10223,"2011/2012","E","4-3-1-2","4-3-3"
10223,"2011/2012","L","4-5-1","5-3-2"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","L","3-6-1","4-4-2"
10223,"2011/2012","V","4-3-2-1","3-5-2"
10223,"2011/2012","L","3-5-2","4-5-1"
10223,"2011/2012","V","4-4-2","4-3-1-2"
10223,"2011/2012","E","4-3-3","3-6-1"
10223,"2011/2012","V","3-5-2","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-4-2"
10223,"2011/2012","V","4-3-3","4-5-1"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","L","3-5-2","4-5-1"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","E","3-5-2","3-5-2"
10223,"2011/2012","L","3-6-1","3-5-2"
10223,"2011/2012","E","4-3-1-2","4-3-3"
10223,"2011/2012","E","4-5-1","3-5-2"
10223,"2011/2012","V","3-5-2","3-6-1"
10223,"2011/2012","E","4-3-1-2","4-3-3"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","V","4-3-1-2","3-5-2"
10223,"2011/2012","V","4-3-1-2","3-5-2"
10223,"2011/2012","V","4-5-1","4-5-1"
10223,"2011/2012","L","4-3-2-1","4-3-1-2"
10223,"2011/2012","L","3-5-2","3-5-2"
10223,"2011/2012","V","4-5-1","3-5-2"
10223,"2011/2012","L","4-3-3","4-4-2"
10223,"2011/2012","L","3-5-2","3-6-1"
10223,"2011/2012","E","4-5-1","4-4-2"
10223,"2011/2012","L","4-3-3","4-3-3"
10223,"2011/2012","L","4-4-2","3-5-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-3","3-5-2"
10223,"2011/2012","L","3-6-1","3-5-2"
10223,"2011/2012","V","4-3-3","3-6-1"
10223,"2011/2012","L","4-3-1-2","3-6-1"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","4-2-2-2","4-5-1"
10223,"2011/2012","V","4-5-1","4-5-1"
10223,"2011/2012","E","4-3-1-2","3-6-1"
10223,"2011/2012","L","4-3-1-2","3-4-3"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","E","4-3-3","4-5-1"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","V","4-3-2-1","4-4-2"
10223,"2011/2012","E","4-4-2","3-5-2"
10223,"2011/2012","E","4-3-3","4-2-3-1"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-3-1-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","E","3-6-1","4-3-3"
10223,"2011/2012","V","4-5-1","4-3-3"
10223,"2011/2012","L","4-4-2","4-5-1"
10223,"2011/2012","V","4-3-3","4-3-3"
10223,"2011/2012","V","4-3-1-2","3-6-1"
10223,"2011/2012","L","4-2-3-1","4-3-1-2"
10223,"2011/2012","V","4-5-1","4-4-2"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","L","4-3-3","4-5-1"
10223,"2011/2012","L","3-6-1","4-5-1"
10223,"2011/2012","E","4-5-1","3-6-1"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","3-5-2","4-4-2"
10223,"2011/2012","E","4-3-1-2","4-1-4-1"
10223,"2011/2012","E","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","4-3-1-2","4-4-2"
10223,"2011/2012","V","3-6-1","4-5-1"
10223,"2011/2012","V","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-3-1-2","3-6-1"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","E","4-2-2-2","4-5-1"
10223,"2011/2012","V","4-3-2-1","4-3-1-2"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","L","4-3-1-2","4-3-1-2"
10223,"2011/2012","L","3-5-2","4-5-1"
10223,"2011/2012","E","4-5-1","4-3-1-2"
10223,"2011/2012","V","4-4-2","4-4-2"
10223,"2011/2012","L","4-5-1","4-4-2"
10223,"2011/2012","L","4-3-3","4-3-3"
10223,"2011/2012","E","4-3-3","3-5-2"
10223,"2011/2012","L","4-3-1-2","4-5-1"
10223,"2011/2012","L","3-6-1","3-6-1"
10223,"2011/2012","L","4-4-2","4-4-2"
10223,"2012/2013","V","4-5-1","4-1-4-1"
10223,"2012/2013","L","3-5-2","3-6-1"
10223,"2012/2013","L","4-3-3","4-3-3"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","V","4-1-3-2","4-3-3"
10223,"2012/2013","V","3-5-2","3-6-1"
10223,"2012/2013","V","4-3-3","4-3-2-1"
10223,"2012/2013","E","4-3-3","4-3-3"
10223,"2012/2013","E","3-5-2","4-4-2"
10223,"2012/2013","L","4-5-1","3-5-2"
10223,"2012/2013","L","4-1-3-2","3-5-2"
10223,"2012/2013","L","4-3-3","4-3-2-1"
10223,"2012/2013","V","4-1-3-2","3-5-2"
10223,"2012/2013","L","4-3-2-1","4-1-4-1"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","E","4-4-2","4-4-2"
10223,"2012/2013","E","3-4-3","3-5-2"
10223,"2012/2013","L","3-5-2","4-3-3"
10223,"2012/2013","E","3-6-1","3-5-2"
10223,"2012/2013","E","3-5-2","3-6-1"
10223,"2012/2013","L","4-3-3","4-1-4-1"
10223,"2012/2013","L","3-5-2","4-1-3-2"
10223,"2012/2013","V","3-5-2","3-4-3"
10223,"2012/2013","L","4-2-3-1","5-3-2"
10223,"2012/2013","E","3-5-2","4-4-2"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","L","4-3-3","3-5-2"
10223,"2012/2013","V","4-3-3","4-5-1"
10223,"2012/2013","L","3-6-1","4-5-1"
10223,"2012/2013","L","4-5-1","4-3-2-1"
10223,"2012/2013","E","4-1-3-2","4-3-3"
10223,"2012/2013","E","4-3-3","3-6-1"
10223,"2012/2013","V","4-3-3","3-5-2"
10223,"2012/2013","L","4-1-4-1","4-3-3"
10223,"2012/2013","V","4-2-3-1","3-5-2"
10223,"2012/2013","L","3-6-1","4-4-2"
10223,"2012/2013","E","3-5-2","3-6-1"
10223,"2012/2013","V","3-5-2","3-5-2"
10223,"2012/2013","L","4-4-2","3-6-1"
10223,"2012/2013","L","3-5-2","3-6-1"
10223,"2012/2013","L","4-3-3","4-3-3"
10223,"2012/2013","L","3-5-2","4-5-1"
10223,"2012/2013","E","3-4-3","4-1-3-2"
10223,"2012/2013","E","3-5-2","4-5-1"
10223,"2012/2013","E","3-6-1","4-3-3"
10223,"2012/2013","L","4-3-3","4-4-2"
10223,"2012/2013","L","4-5-1","4-4-2"
10223,"2012/2013","L","3-6-1","3-5-2"
10223,"2012/2013","E","3-5-2","4-3-3"
10223,"2012/2013","V","4-5-1","4-5-1"
10223,"2012/2013","V","4-1-3-2","3-6-1"
10223,"2012/2013","E","4-1-3-2","3-6-1"
10223,"2012/2013","L","4-1-4-1","3-6-1"
10223,"2012/2013","L","4-3-3","3-5-2"
10223,"2012/2013","L","3-4-3","4-3-3"
10223,"2012/2013","L","4-3-3","3-5-2"
10223,"2012/2013","V","3-6-1","4-3-3"
10223,"2012/2013","L","4-5-1","3-5-2"
10223,"2012/2013","E","4-4-2","3-6-1"
10223,"2012/2013","L","4-1-3-2","4-5-1"
10223,"2012/2013","V","4-3-3","4-3-3"
10223,"2012/2013","E","3-6-1","4-1-4-1"
10223,"2012/2013","V","4-1-4-1","4-3-3"
10223,"2012/2013","L","3-4-3","3-6-1"
10223,"2012/2013","L","4-3-3","4-4-2"
10223,"2012/2013","L","4-5-1","4-3-3"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","V","3-6-1","4-3-3"
10223,"2012/2013","L","3-5-2","4-1-3-2"
10223,"2012/2013","L","4-3-2-1","3-5-2"
10223,"2012/2013","E","4-3-2-1","4-1-4-1"
10223,"2012/2013","V","4-1-3-2","4-1-3-2"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","V","3-6-1","3-5-2"
10223,"2012/2013","L","4-4-2","4-1-4-1"
10223,"2012/2013","L","4-1-3-2","3-5-2"
10223,"2012/2013","V","4-5-1","3-6-1"
10223,"2012/2013","V","3-6-1","4-3-3"
10223,"2012/2013","V","4-4-2","4-3-3"
10223,"2012/2013","L","4-3-3","4-5-1"
10223,"2012/2013","L","4-1-3-2","4-3-3"
10223,"2012/2013","L","3-5-2","3-5-2"
10223,"2012/2013","E","3-4-3","4-4-2"
10223,"2012/2013","L","3-5-2","4-5-1"
10223,"2012/2013","L","4-1-4-1","4-1-3-2"
10223,"2012/2013","L","4-3-3","4-1-3-2"
10223,"2012/2013","V","3-5-2","4-2-3-1"
10223,"2012/2013","L","4-3-3","4-1-3-2"
10223,"2012/2013","E","3-6-1","3-5-2"
